"location","age","pop","code"
"North Carolina","50",136903,"NC"
"North Carolina","51",133161,"NC"
"North Carolina","52",132601,"NC"
"North Carolina","53",133154,"NC"
"North Carolina","54",139649,"NC"
"North Carolina","55",142531,"NC"
"North Carolina","56",141169,"NC"
"North Carolina","57",139531,"NC"
"North Carolina","58",139974,"NC"
"North Carolina","59",140089,"NC"
"North Carolina","60",135673,"NC"
"North Carolina","61",134559,"NC"
"North Carolina","62",132661,"NC"
"North Carolina","63",128852,"NC"
"North Carolina","64",127086,"NC"
"North Carolina","65",123090,"NC"
"North Carolina","66",118367,"NC"
"North Carolina","67",114445,"NC"
"North Carolina","68",110498,"NC"
"North Carolina","69",107444,"NC"
"North Carolina","70",104729,"NC"
"North Carolina","71",104207,"NC"
"North Carolina","72",108258,"NC"
"North Carolina","73",78882,"NC"
"North Carolina","74",76588,"NC"
"North Carolina","75",73269,"NC"
"North Carolina","76",73652,"NC"
"North Carolina","77",62368,"NC"
"North Carolina","78",55804,"NC"
"North Carolina","79",51213,"NC"
"North Carolina","80",46554,"NC"
"North Carolina","81",43550,"NC"
"North Carolina","82",38683,"NC"
"North Carolina","83",36471,"NC"
"North Carolina","84",33628,"NC"
"North Carolina","85",9019,"NC"
"North Carolina","86",9019,"NC"
"North Carolina","87",9019,"NC"
"North Carolina","88",9019,"NC"
"North Carolina","89",9019,"NC"
"North Carolina","90",9019,"NC"
"North Carolina","91",9019,"NC"
"North Carolina","92",9019,"NC"
"North Carolina","93",9019,"NC"
"North Carolina","94",9019,"NC"
"North Carolina","95",9019,"NC"
"North Carolina","96",9019,"NC"
"North Carolina","97",9019,"NC"
"North Carolina","98",9019,"NC"
"North Carolina","99",9019,"NC"
"North Carolina","100",9019,"NC"
"North Carolina","101",9019,"NC"
"North Carolina","102",9019,"NC"
"North Carolina","103",9019,"NC"
"North Carolina","104",9019,"NC"
"North Carolina","105",9019,"NC"
"North Dakota","0",10483,"ND"
"North Dakota","1",10547,"ND"
"North Dakota","2",11054,"ND"
"North Dakota","3",10984,"ND"
"North Dakota","4",11033,"ND"
"North Dakota","5",10623,"ND"
"North Dakota","6",10404,"ND"
"North Dakota","7",10196,"ND"
"North Dakota","8",9923,"ND"
"North Dakota","9",9885,"ND"
"North Dakota","10",9848,"ND"
"North Dakota","11",9836,"ND"
"North Dakota","12",9797,"ND"
"North Dakota","13",9569,"ND"
"North Dakota","14",9414,"ND"
"North Dakota","15",9044,"ND"
"North Dakota","16",8887,"ND"
"North Dakota","17",8644,"ND"
"North Dakota","18",9119,"ND"
"North Dakota","19",11487,"ND"
"North Dakota","20",11856,"ND"
"North Dakota","21",12249,"ND"
"North Dakota","22",13087,"ND"
"North Dakota","23",12820,"ND"
"North Dakota","24",12204,"ND"
"North Dakota","25",12072,"ND"
"North Dakota","26",11919,"ND"
"North Dakota","27",11908,"ND"
"North Dakota","28",12272,"ND"
"North Dakota","29",12115,"ND"
"North Dakota","30",11366,"ND"
"North Dakota","31",10708,"ND"
"North Dakota","32",10528,"ND"
"North Dakota","33",10769,"ND"
"North Dakota","34",10914,"ND"
"North Dakota","35",10328,"ND"
"North Dakota","36",10551,"ND"
"North Dakota","37",10304,"ND"
"North Dakota","38",9883,"ND"
"North Dakota","39",9763,"ND"
"North Dakota","40",8991,"ND"
"North Dakota","41",8753,"ND"
"North Dakota","42",8288,"ND"
"North Dakota","43",7702,"ND"
"North Dakota","44",8013,"ND"
"North Dakota","45",7526,"ND"
"North Dakota","46",7544,"ND"
"North Dakota","47",7615,"ND"
"North Dakota","48",7947,"ND"
"North Dakota","49",8060,"ND"
"North Dakota","50",7789,"ND"
"North Dakota","51",7623,"ND"
"North Dakota","52",7651,"ND"
"North Dakota","53",7912,"ND"
"North Dakota","54",8532,"ND"
"North Dakota","55",8894,"ND"
"North Dakota","56",9228,"ND"
"North Dakota","57",9365,"ND"
"North Dakota","58",9637,"ND"
"North Dakota","59",9928,"ND"
"North Dakota","60",9649,"ND"
"North Dakota","61",9555,"ND"
"North Dakota","62",9386,"ND"
"North Dakota","63",9196,"ND"
"North Dakota","64",9040,"ND"
"North Dakota","65",8467,"ND"
"North Dakota","66",8146,"ND"
"North Dakota","67",7830,"ND"
"North Dakota","68",7227,"ND"
"North Dakota","69",6779,"ND"
"North Dakota","70",6434,"ND"
"North Dakota","71",6232,"ND"
"North Dakota","72",6265,"ND"
"North Dakota","73",4703,"ND"
"North Dakota","74",4581,"ND"
"North Dakota","75",4463,"ND"
"North Dakota","76",4382,"ND"
"North Dakota","77",3854,"ND"
"North Dakota","78",3557,"ND"
"North Dakota","79",3333,"ND"
"North Dakota","80",3251,"ND"
"North Dakota","81",3140,"ND"
"North Dakota","82",2938,"ND"
"North Dakota","83",2820,"ND"
"North Dakota","84",2630,"ND"
"North Dakota","85",896,"ND"
"North Dakota","86",896,"ND"
"North Dakota","87",896,"ND"
"North Dakota","88",896,"ND"
"North Dakota","89",896,"ND"
"North Dakota","90",896,"ND"
"North Dakota","91",896,"ND"
"North Dakota","92",896,"ND"
"North Dakota","93",896,"ND"
"North Dakota","94",896,"ND"
"North Dakota","95",896,"ND"
"North Dakota","96",896,"ND"
"North Dakota","97",896,"ND"
"North Dakota","98",896,"ND"
"North Dakota","99",896,"ND"
"North Dakota","100",896,"ND"
"North Dakota","101",896,"ND"
"North Dakota","102",896,"ND"
"North Dakota","103",896,"ND"
"North Dakota","104",896,"ND"
"North Dakota","105",896,"ND"
"Ohio","0",133487,"OH"
"Ohio","1",136247,"OH"
"Ohio","2",138052,"OH"
"Ohio","3",140961,"OH"
"Ohio","4",142081,"OH"
"Ohio","5",142314,"OH"
"Ohio","6",142480,"OH"
"Ohio","7",141082,"OH"
"Ohio","8",140836,"OH"
"Ohio","9",141755,"OH"
"Ohio","10",142881,"OH"
"Ohio","11",146222,"OH"
"Ohio","12",147925,"OH"
"Ohio","13",147689,"OH"
"Ohio","14",147095,"OH"
"Ohio","15",148904,"OH"
"Ohio","16",148473,"OH"
"Ohio","17",149535,"OH"
"Ohio","18",151660,"OH"
"Ohio","19",157194,"OH"
"Ohio","20",150533,"OH"
"Ohio","21",149404,"OH"
"Ohio","22",149007,"OH"
"Ohio","23",149778,"OH"
"Ohio","24",152735,"OH"
"Ohio","25",154838,"OH"
"Ohio","26",158151,"OH"
"Ohio","27",162468,"OH"
"Ohio","28",163206,"OH"
"Ohio","29",162961,"OH"
"Ohio","30",157699,"OH"
"Ohio","31",151605,"OH"
"Ohio","32",147624,"OH"
"Ohio","33",147463,"OH"
"Ohio","34",148363,"OH"
"Ohio","35",141697,"OH"
"Ohio","36",144012,"OH"
"Ohio","37",145203,"OH"
"Ohio","38",145294,"OH"
"Ohio","39",148135,"OH"
"Ohio","40",139520,"OH"
"Ohio","41",136041,"OH"
"Ohio","42",133730,"OH"
"Ohio","43",129492,"OH"
"Ohio","44",134684,"OH"
"Ohio","45",130261,"OH"
"Ohio","46",133657,"OH"
"Ohio","47",142773,"OH"
"Ohio","48",153545,"OH"
"Ohio","49",153483,"OH"
"Ohio","50",145752,"OH"
"Ohio","51",142118,"OH"
"Ohio","52",144016,"OH"
"Ohio","53",146442,"OH"
"Ohio","54",155534,"OH"
"Ohio","55",159138,"OH"
"Ohio","56",158822,"OH"
"Ohio","57",160474,"OH"
"Ohio","58",164712,"OH"
"Ohio","59",165083,"OH"
"Ohio","60",163604,"OH"
"Ohio","61",164510,"OH"
"Ohio","62",162072,"OH"
"Ohio","63",153874,"OH"
"Ohio","64",152394,"OH"
"Ohio","65",144403,"OH"
"Ohio","66",138207,"OH"
"Ohio","67",133341,"OH"
"Ohio","68",127881,"OH"
"Ohio","69",123026,"OH"
"Ohio","70",119426,"OH"
"Ohio","71",116606,"OH"
"Ohio","72",122121,"OH"
"Ohio","73",83945,"OH"
"Ohio","74",80287,"OH"
"Ohio","75",78240,"OH"
"Ohio","76",82451,"OH"
"Ohio","77",72405,"OH"
"Ohio","78",64788,"OH"
"Ohio","79",59703,"OH"
"Ohio","80",55733,"OH"
"Ohio","81",53533,"OH"
"Ohio","82",47959,"OH"
"Ohio","83",44352,"OH"
"Ohio","84",41641,"OH"
"Ohio","85",12203,"OH"
"Ohio","86",12203,"OH"
"Ohio","87",12203,"OH"
"Ohio","88",12203,"OH"
"Ohio","89",12203,"OH"
"Ohio","90",12203,"OH"
"Ohio","91",12203,"OH"
"Ohio","92",12203,"OH"
"Ohio","93",12203,"OH"
"Ohio","94",12203,"OH"
"Ohio","95",12203,"OH"
"Ohio","96",12203,"OH"
"Ohio","97",12203,"OH"
"Ohio","98",12203,"OH"
"Ohio","99",12203,"OH"
"Ohio","100",12203,"OH"
"Ohio","101",12203,"OH"
"Ohio","102",12203,"OH"
"Ohio","103",12203,"OH"
"Ohio","104",12203,"OH"
"Ohio","105",12203,"OH"
"Oklahoma","0",48442,"OK"
"Oklahoma","1",49485,"OK"
"Oklahoma","2",51437,"OK"
"Oklahoma","3",52914,"OK"
"Oklahoma","4",53255,"OK"
"Oklahoma","5",53440,"OK"
"Oklahoma","6",53843,"OK"
"Oklahoma","7",53450,"OK"
"Oklahoma","8",53727,"OK"
"Oklahoma","9",53447,"OK"
"Oklahoma","10",53669,"OK"
"Oklahoma","11",54639,"OK"
"Oklahoma","12",54881,"OK"
"Oklahoma","13",53602,"OK"
"Oklahoma","14",53350,"OK"
"Oklahoma","15",53176,"OK"
"Oklahoma","16",52757,"OK"
"Oklahoma","17",52724,"OK"
"Oklahoma","18",51932,"OK"
"Oklahoma","19",54325,"OK"
"Oklahoma","20",54949,"OK"
"Oklahoma","21",55061,"OK"
"Oklahoma","22",55282,"OK"
"Oklahoma","23",54570,"OK"
"Oklahoma","24",54786,"OK"
"Oklahoma","25",54336,"OK"
"Oklahoma","26",54541,"OK"
"Oklahoma","27",57008,"OK"
"Oklahoma","28",57770,"OK"
"Oklahoma","29",56327,"OK"
"Oklahoma","30",53867,"OK"
"Oklahoma","31",52383,"OK"
"Oklahoma","32",51429,"OK"
"Oklahoma","33",52543,"OK"
"Oklahoma","34",53389,"OK"
"Oklahoma","35",52501,"OK"
"Oklahoma","36",53722,"OK"
"Oklahoma","37",53525,"OK"
"Oklahoma","38",52002,"OK"
"Oklahoma","39",52992,"OK"
"Oklahoma","40",48721,"OK"
"Oklahoma","41",46732,"OK"
"Oklahoma","42",46505,"OK"
"Oklahoma","43",44891,"OK"
"Oklahoma","44",46282,"OK"
"Oklahoma","45",43882,"OK"
"Oklahoma","46",44350,"OK"
"Oklahoma","47",46161,"OK"
"Oklahoma","48",47857,"OK"
"Oklahoma","49",48144,"OK"
"Oklahoma","50",45025,"OK"
"Oklahoma","51",43432,"OK"
"Oklahoma","52",43090,"OK"
"Oklahoma","53",44008,"OK"
"Oklahoma","54",47587,"OK"
"Oklahoma","55",49095,"OK"
"Oklahoma","56",50334,"OK"
"Oklahoma","57",50551,"OK"
"Oklahoma","58",51183,"OK"
"Oklahoma","59",51786,"OK"
"Oklahoma","60",49593,"OK"
"Oklahoma","61",48990,"OK"
"Oklahoma","62",48645,"OK"
"Oklahoma","63",46935,"OK"
"Oklahoma","64",46582,"OK"
"Oklahoma","65",44687,"OK"
"Oklahoma","66",42376,"OK"
"Oklahoma","67",40339,"OK"
"Oklahoma","68",38948,"OK"
"Oklahoma","69",37795,"OK"
"Oklahoma","70",36213,"OK"
"Oklahoma","71",35527,"OK"
"Oklahoma","72",37376,"OK"
"Oklahoma","73",27309,"OK"
"Oklahoma","74",27480,"OK"
"Oklahoma","75",26771,"OK"
"Oklahoma","76",26260,"OK"
"Oklahoma","77",22885,"OK"
"Oklahoma","78",20756,"OK"
"Oklahoma","79",19765,"OK"
"Oklahoma","80",18197,"OK"
"Oklahoma","81",16788,"OK"
"Oklahoma","82",14831,"OK"
"Oklahoma","83",13720,"OK"
"Oklahoma","84",12946,"OK"
"Oklahoma","85",3532,"OK"
"Oklahoma","86",3532,"OK"
"Oklahoma","87",3532,"OK"
"Oklahoma","88",3532,"OK"
"Oklahoma","89",3532,"OK"
"Oklahoma","90",3532,"OK"
"Oklahoma","91",3532,"OK"
"Oklahoma","92",3532,"OK"
"Oklahoma","93",3532,"OK"
"Oklahoma","94",3532,"OK"
"Oklahoma","95",3532,"OK"
"Oklahoma","96",3532,"OK"
"Oklahoma","97",3532,"OK"
"Oklahoma","98",3532,"OK"
"Oklahoma","99",3532,"OK"
"Oklahoma","100",3532,"OK"
"Oklahoma","101",3532,"OK"
"Oklahoma","102",3532,"OK"
"Oklahoma","103",3532,"OK"
"Oklahoma","104",3532,"OK"
"Oklahoma","105",3532,"OK"
"Oregon","0",43312,"OR"
"Oregon","1",44026,"OR"
"Oregon","2",45462,"OR"
"Oregon","3",47146,"OR"
"Oregon","4",47865,"OR"
"Oregon","5",48190,"OR"
"Oregon","6",47959,"OR"
"Oregon","7",48090,"OR"
"Oregon","8",49002,"OR"
"Oregon","9",49211,"OR"
"Oregon","10",48977,"OR"
"Oregon","11",50728,"OR"
"Oregon","12",50417,"OR"
"Oregon","13",49878,"OR"
"Oregon","14",49084,"OR"
"Oregon","15",49498,"OR"
"Oregon","16",49026,"OR"
"Oregon","17",48691,"OR"
"Oregon","18",49397,"OR"
"Oregon","19",49521,"OR"
"Oregon","20",50075,"OR"
"Oregon","21",51116,"OR"
"Oregon","22",53123,"OR"
"Oregon","23",54324,"OR"
"Oregon","24",55466,"OR"
"Oregon","25",57135,"OR"
"Oregon","26",58442,"OR"
"Oregon","27",60960,"OR"
"Oregon","28",64192,"OR"
"Oregon","29",63802,"OR"
"Oregon","30",61126,"OR"
"Oregon","31",59413,"OR"
"Oregon","32",59089,"OR"
"Oregon","33",59680,"OR"
"Oregon","34",60445,"OR"
"Oregon","35",58736,"OR"
"Oregon","36",59883,"OR"
"Oregon","37",59785,"OR"
"Oregon","38",59004,"OR"
"Oregon","39",60133,"OR"
"Oregon","40",56383,"OR"
"Oregon","41",55245,"OR"
"Oregon","42",54306,"OR"
"Oregon","43",52271,"OR"
"Oregon","44",52966,"OR"
"Oregon","45",50354,"OR"
"Oregon","46",49959,"OR"
"Oregon","47",51358,"OR"
"Oregon","48",54927,"OR"
"Oregon","49",55280,"OR"
"Oregon","50",52030,"OR"
"Oregon","51",48704,"OR"
"Oregon","52",48403,"OR"
"Oregon","53",48535,"OR"
"Oregon","54",50577,"OR"
"Oregon","55",51368,"OR"
"Oregon","56",52452,"OR"
"Oregon","57",53404,"OR"
"Oregon","58",54294,"OR"
"Oregon","59",55195,"OR"
"Oregon","60",53624,"OR"
"Oregon","61",54326,"OR"
"Oregon","62",55302,"OR"
"Oregon","63",54263,"OR"
"Oregon","64",54722,"OR"
"Oregon","65",54602,"OR"
"Oregon","66",53728,"OR"
"Oregon","67",51781,"OR"
"Oregon","68",49928,"OR"
"Oregon","69",48530,"OR"
"Oregon","70",46653,"OR"
"Oregon","71",45485,"OR"
"Oregon","72",47393,"OR"
"Oregon","73",33514,"OR"
"Oregon","74",32984,"OR"
"Oregon","75",31658,"OR"
"Oregon","76",31464,"OR"
"Oregon","77",26467,"OR"
"Oregon","78",23576,"OR"
"Oregon","79",21870,"OR"
"Oregon","80",19759,"OR"
"Oregon","81",17988,"OR"
"Oregon","82",16188,"OR"
"Oregon","83",14625,"OR"
"Oregon","84",13349,"OR"
"Oregon","85",4026,"OR"
"Oregon","86",4026,"OR"
"Oregon","87",4026,"OR"
"Oregon","88",4026,"OR"
"Oregon","89",4026,"OR"
"Oregon","90",4026,"OR"
"Oregon","91",4026,"OR"
"Oregon","92",4026,"OR"
"Oregon","93",4026,"OR"
"Oregon","94",4026,"OR"
"Oregon","95",4026,"OR"
"Oregon","96",4026,"OR"
"Oregon","97",4026,"OR"
"Oregon","98",4026,"OR"
"Oregon","99",4026,"OR"
"Oregon","100",4026,"OR"
"Oregon","101",4026,"OR"
"Oregon","102",4026,"OR"
"Oregon","103",4026,"OR"
"Oregon","104",4026,"OR"
"Oregon","105",4026,"OR"
"Pennsylvania","0",134712,"PA"
"Pennsylvania","1",137402,"PA"
"Pennsylvania","2",139553,"PA"
"Pennsylvania","3",142257,"PA"
"Pennsylvania","4",144000,"PA"
"Pennsylvania","5",144818,"PA"
"Pennsylvania","6",144426,"PA"
"Pennsylvania","7",144836,"PA"
"Pennsylvania","8",145799,"PA"
"Pennsylvania","9",146174,"PA"
"Pennsylvania","10",146219,"PA"
"Pennsylvania","11",150263,"PA"
"Pennsylvania","12",150821,"PA"
"Pennsylvania","13",150640,"PA"
"Pennsylvania","14",151644,"PA"
"Pennsylvania","15",153418,"PA"
"Pennsylvania","16",154083,"PA"
"Pennsylvania","17",153548,"PA"
"Pennsylvania","18",166574,"PA"
"Pennsylvania","19",176355,"PA"
"Pennsylvania","20",165849,"PA"
"Pennsylvania","21",161620,"PA"
"Pennsylvania","22",156758,"PA"
"Pennsylvania","23",155082,"PA"
"Pennsylvania","24",159921,"PA"
"Pennsylvania","25",164801,"PA"
"Pennsylvania","26",168443,"PA"
"Pennsylvania","27",173371,"PA"
"Pennsylvania","28",175204,"PA"
"Pennsylvania","29",179553,"PA"
"Pennsylvania","30",175940,"PA"
"Pennsylvania","31",172193,"PA"
"Pennsylvania","32",168255,"PA"
"Pennsylvania","33",166865,"PA"
"Pennsylvania","34",164511,"PA"
"Pennsylvania","35",158514,"PA"
"Pennsylvania","36",159238,"PA"
"Pennsylvania","37",158904,"PA"
"Pennsylvania","38",156490,"PA"
"Pennsylvania","39",158369,"PA"
"Pennsylvania","40",149126,"PA"
"Pennsylvania","41",146413,"PA"
"Pennsylvania","42",144026,"PA"
"Pennsylvania","43",139239,"PA"
"Pennsylvania","44",143420,"PA"
"Pennsylvania","45",140755,"PA"
"Pennsylvania","46",144836,"PA"
"Pennsylvania","47",154266,"PA"
"Pennsylvania","48",165941,"PA"
"Pennsylvania","49",167798,"PA"
"Pennsylvania","50",161946,"PA"
"Pennsylvania","51",160753,"PA"
"Pennsylvania","52",163586,"PA"
"Pennsylvania","53",167119,"PA"
"Pennsylvania","54",177097,"PA"
"Pennsylvania","55",180049,"PA"
"Pennsylvania","56",178990,"PA"
"Pennsylvania","57",180014,"PA"
"Pennsylvania","58",184871,"PA"
"Pennsylvania","59",185773,"PA"
"Pennsylvania","60",183305,"PA"
"Pennsylvania","61",184777,"PA"
"Pennsylvania","62",181883,"PA"
"Pennsylvania","63",173839,"PA"
"Pennsylvania","64",171382,"PA"
"Pennsylvania","65",164248,"PA"
"Pennsylvania","66",157840,"PA"
"Pennsylvania","67",151213,"PA"
"Pennsylvania","68",144150,"PA"
"Pennsylvania","69",137852,"PA"
"Pennsylvania","70",133921,"PA"
"Pennsylvania","71",132811,"PA"
"Pennsylvania","72",140075,"PA"
"Pennsylvania","73",97582,"PA"
"Pennsylvania","74",94401,"PA"
"Pennsylvania","75",93253,"PA"
"Pennsylvania","76",98097,"PA"
"Pennsylvania","77",83858,"PA"
"Pennsylvania","78",75119,"PA"
"Pennsylvania","79",69196,"PA"
"Pennsylvania","80",65405,"PA"
"Pennsylvania","81",62447,"PA"
"Pennsylvania","82",56777,"PA"
"Pennsylvania","83",53142,"PA"
"Pennsylvania","84",49863,"PA"
"Pennsylvania","85",15815,"PA"
"Pennsylvania","86",15815,"PA"
"Pennsylvania","87",15815,"PA"
"Pennsylvania","88",15815,"PA"
"Pennsylvania","89",15815,"PA"
"Pennsylvania","90",15815,"PA"
"Pennsylvania","91",15815,"PA"
"Pennsylvania","92",15815,"PA"
"Pennsylvania","93",15815,"PA"
"Pennsylvania","94",15815,"PA"
"Pennsylvania","95",15815,"PA"
"Pennsylvania","96",15815,"PA"
"Pennsylvania","97",15815,"PA"
"Pennsylvania","98",15815,"PA"
"Pennsylvania","99",15815,"PA"
"Pennsylvania","100",15815,"PA"
"Pennsylvania","101",15815,"PA"
"Pennsylvania","102",15815,"PA"
"Pennsylvania","103",15815,"PA"
"Pennsylvania","104",15815,"PA"
"Pennsylvania","105",15815,"PA"
"Rhode Island","0",10518,"RI"
"Rhode Island","1",10914,"RI"
"Rhode Island","2",10792,"RI"
"Rhode Island","3",11166,"RI"
"Rhode Island","4",11131,"RI"
"Rhode Island","5",10936,"RI"
"Rhode Island","6",10818,"RI"
"Rhode Island","7",10992,"RI"
"Rhode Island","8",11070,"RI"
"Rhode Island","9",11083,"RI"
"Rhode Island","10",10951,"RI"
"Rhode Island","11",11499,"RI"
"Rhode Island","12",11584,"RI"
"Rhode Island","13",11928,"RI"
"Rhode Island","14",12007,"RI"
"Rhode Island","15",12272,"RI"
"Rhode Island","16",12364,"RI"
"Rhode Island","17",12470,"RI"
"Rhode Island","18",16030,"RI"
"Rhode Island","19",18018,"RI"
"Rhode Island","20",16932,"RI"
"Rhode Island","21",15962,"RI"
"Rhode Island","22",14541,"RI"
"Rhode Island","23",13863,"RI"
"Rhode Island","24",14205,"RI"
"Rhode Island","25",14511,"RI"
"Rhode Island","26",14911,"RI"
"Rhode Island","27",14919,"RI"
"Rhode Island","28",15596,"RI"
"Rhode Island","29",15806,"RI"
"Rhode Island","30",15664,"RI"
"Rhode Island","31",14966,"RI"
"Rhode Island","32",14324,"RI"
"Rhode Island","33",13849,"RI"
"Rhode Island","34",13667,"RI"
"Rhode Island","35",13250,"RI"
"Rhode Island","36",13295,"RI"
"Rhode Island","37",13348,"RI"
"Rhode Island","38",13119,"RI"
"Rhode Island","39",13246,"RI"
"Rhode Island","40",12308,"RI"
"Rhode Island","41",11910,"RI"
"Rhode Island","42",11674,"RI"
"Rhode Island","43",11290,"RI"
"Rhode Island","44",11895,"RI"
"Rhode Island","45",11630,"RI"
"Rhode Island","46",12041,"RI"
"Rhode Island","47",12705,"RI"
"Rhode Island","48",13486,"RI"
"Rhode Island","49",14064,"RI"
"Rhode Island","50",13558,"RI"
"Rhode Island","51",13712,"RI"
"Rhode Island","52",14194,"RI"
"Rhode Island","53",14357,"RI"
"Rhode Island","54",15365,"RI"
"Rhode Island","55",15176,"RI"
"Rhode Island","56",15092,"RI"
"Rhode Island","57",15412,"RI"
"Rhode Island","58",15553,"RI"
"Rhode Island","59",15316,"RI"
"Rhode Island","60",14966,"RI"
"Rhode Island","61",15015,"RI"
"Rhode Island","62",14841,"RI"
"Rhode Island","63",14205,"RI"
"Rhode Island","64",14033,"RI"
"Rhode Island","65",13067,"RI"
"Rhode Island","66",12378,"RI"
"Rhode Island","67",11770,"RI"
"Rhode Island","68",11222,"RI"
"Rhode Island","69",10923,"RI"
"Rhode Island","70",10476,"RI"
"Rhode Island","71",10147,"RI"
"Rhode Island","72",10780,"RI"
"Rhode Island","73",7808,"RI"
"Rhode Island","74",7588,"RI"
"Rhode Island","75",7242,"RI"
"Rhode Island","76",7558,"RI"
"Rhode Island","77",6322,"RI"
"Rhode Island","78",5592,"RI"
"Rhode Island","79",5305,"RI"
"Rhode Island","80",4821,"RI"
"Rhode Island","81",4593,"RI"
"Rhode Island","82",4272,"RI"
"Rhode Island","83",3957,"RI"
"Rhode Island","84",3713,"RI"
"Rhode Island","85",1310,"RI"
"Rhode Island","86",1310,"RI"
"Rhode Island","87",1310,"RI"
"Rhode Island","88",1310,"RI"
"Rhode Island","89",1310,"RI"
"Rhode Island","90",1310,"RI"
"Rhode Island","91",1310,"RI"
"Rhode Island","92",1310,"RI"
"Rhode Island","93",1310,"RI"
"Rhode Island","94",1310,"RI"
"Rhode Island","95",1310,"RI"
"Rhode Island","96",1310,"RI"
"Rhode Island","97",1310,"RI"
"Rhode Island","98",1310,"RI"
"Rhode Island","99",1310,"RI"
"Rhode Island","100",1310,"RI"
"Rhode Island","101",1310,"RI"
"Rhode Island","102",1310,"RI"
"Rhode Island","103",1310,"RI"
"Rhode Island","104",1310,"RI"
"Rhode Island","105",1310,"RI"
"South Carolina","0",56122,"SC"
"South Carolina","1",57170,"SC"
"South Carolina","2",58423,"SC"
"South Carolina","3",59703,"SC"
"South Carolina","4",61046,"SC"
"South Carolina","5",60618,"SC"
"South Carolina","6",60615,"SC"
"South Carolina","7",61289,"SC"
"South Carolina","8",61600,"SC"
"South Carolina","9",62654,"SC"
"South Carolina","10",64002,"SC"
"South Carolina","11",65498,"SC"
"South Carolina","12",66430,"SC"
"South Carolina","13",64545,"SC"
"South Carolina","14",63465,"SC"
"South Carolina","15",63254,"SC"
"South Carolina","16",62423,"SC"
"South Carolina","17",62326,"SC"
"South Carolina","18",66338,"SC"
"South Carolina","19",70318,"SC"
"South Carolina","20",67149,"SC"
"South Carolina","21",66504,"SC"
"South Carolina","22",65735,"SC"
"South Carolina","23",65093,"SC"
"South Carolina","24",66262,"SC"
"South Carolina","25",67686,"SC"
"South Carolina","26",68584,"SC"
"South Carolina","27",70277,"SC"
"South Carolina","28",73489,"SC"
"South Carolina","29",73235,"SC"
"South Carolina","30",70181,"SC"
"South Carolina","31",66601,"SC"
"South Carolina","32",64276,"SC"
"South Carolina","33",64275,"SC"
"South Carolina","34",64250,"SC"
"South Carolina","35",63059,"SC"
"South Carolina","36",64018,"SC"
"South Carolina","37",63998,"SC"
"South Carolina","38",64074,"SC"
"South Carolina","39",64841,"SC"
"South Carolina","40",61881,"SC"
"South Carolina","41",60637,"SC"
"South Carolina","42",60252,"SC"
"South Carolina","43",57391,"SC"
"South Carolina","44",60353,"SC"
"South Carolina","45",59395,"SC"
"South Carolina","46",61073,"SC"
"South Carolina","47",63519,"SC"
"South Carolina","48",67017,"SC"
"South Carolina","49",67191,"SC"
"South Carolina","50",63862,"SC"
"South Carolina","51",62689,"SC"
"South Carolina","52",62701,"SC"
"South Carolina","53",64685,"SC"
"South Carolina","54",68475,"SC"
"South Carolina","55",70604,"SC"
"South Carolina","56",69573,"SC"
"South Carolina","57",69014,"SC"
"South Carolina","58",70113,"SC"
"South Carolina","59",70672,"SC"
"South Carolina","60",68117,"SC"
"South Carolina","61",68277,"SC"
"South Carolina","62",68875,"SC"
"South Carolina","63",66704,"SC"
"South Carolina","64",67195,"SC"
"South Carolina","65",65289,"SC"
"South Carolina","66",63112,"SC"
"South Carolina","67",61571,"SC"
"South Carolina","68",60302,"SC"
"South Carolina","69",58933,"SC"
"South Carolina","70",57928,"SC"
"South Carolina","71",57518,"SC"
"South Carolina","72",60389,"SC"
"South Carolina","73",43296,"SC"
"South Carolina","74",42262,"SC"
"South Carolina","75",40341,"SC"
"South Carolina","76",40484,"SC"
"South Carolina","77",33892,"SC"
"South Carolina","78",30602,"SC"
"South Carolina","79",27695,"SC"
"South Carolina","80",24734,"SC"
"South Carolina","81",22683,"SC"
"South Carolina","82",19749,"SC"
"South Carolina","83",18243,"SC"
"South Carolina","84",16590,"SC"
"South Carolina","85",4353,"SC"
"South Carolina","86",4353,"SC"
"South Carolina","87",4353,"SC"
"South Carolina","88",4353,"SC"
"South Carolina","89",4353,"SC"
"South Carolina","90",4353,"SC"
"South Carolina","91",4353,"SC"
"South Carolina","92",4353,"SC"
"South Carolina","93",4353,"SC"
"South Carolina","94",4353,"SC"
"South Carolina","95",4353,"SC"
"South Carolina","96",4353,"SC"
"South Carolina","97",4353,"SC"
"South Carolina","98",4353,"SC"
"South Carolina","99",4353,"SC"
"South Carolina","100",4353,"SC"
"South Carolina","101",4353,"SC"
"South Carolina","102",4353,"SC"
"South Carolina","103",4353,"SC"
"South Carolina","104",4353,"SC"
"South Carolina","105",4353,"SC"
"South Dakota","0",11985,"SD"
"South Dakota","1",12127,"SD"
"South Dakota","2",12285,"SD"
"South Dakota","3",12376,"SD"
"South Dakota","4",12394,"SD"
"South Dakota","5",12400,"SD"
"South Dakota","6",12147,"SD"
"South Dakota","7",12152,"SD"
"South Dakota","8",12127,"SD"
"South Dakota","9",12108,"SD"
"South Dakota","10",12088,"SD"
"South Dakota","11",12369,"SD"
"South Dakota","12",12366,"SD"
